,Unnamed: 0,High,Low,Open,Close,Datetime,ama,rsi,atr,signal,closest_expiry,dby,position,atmSP,wingCall,wingPut,legPriceOrignal1,legPriceOrignal2,legPriceOrignal3,legPriceOrignal4,lpos1,lpos2,lpos3,lpos4,legAfterPos1,legAfterPos2,legAfterPos3,legAfterPos4,legAfterPosDiff1,legAfterPosDiff2,legAfterPosDiff3,legAfterPosDiff4,legPriceFinal1,legPriceFinal2,legPriceFinal3,legPriceFinal4,m2m1,m2m2,m2m3,m2m4,totalPL,cumReturns,balance,stoploss
3973,3973,17571.75,17525.15,17557.2,17570.7,2022-08-23 15:00:00+05:30,17530.72525608328,57.00418371818582,33.29999999999901,Hold,2022-08-25 00:00:00+00:00,25AUG22,buy,17550.0,17850.0,17250.0,94.45,78.95,12.1,13.05,0.0,-2.0,2.0,2.0,0.0,-157.9,24.2,26.1,0.0,0.0,0.0,0.0,0.0,-143.1,26.6,24.8,0.0,14.800000000000011,2.400000000000002,-1.3000000000000007,-795.0000000000007,329.9999999999993,156815.0,-1570.0000000000002
3974,3974,17623.0,17566.0,17570.5,17620.55,2022-08-23 15:15:00+05:30,17532.42903744392,64.40218410018736,34.503571428570595,Hold,2022-08-25 00:00:00+00:00,25AUG22,squareoff,17550.0,17850.0,17250.0,100.75,66.8,12.45,9.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.6,-24.9,-18.7,0.0,-24.30000000000001,-0.6999999999999993,7.400000000000002,0.0,-24.30000000000001,-0.6999999999999993,7.400000000000002,880.0000000000005,1209.9999999999998,157695.0,
3975,3975,17605.4,17548.35,17556.7,17579.75,2022-08-24 09:15:00+05:30,17537.085858263148,54.79724344985865,40.68571428571367,Hold,2022-08-25 00:00:00+00:00,25AUG22,hold,17550.0,17850.0,17250.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,157695.0,
3976,3976,17581.15,17499.25,17580.95,17526.2,2022-08-24 09:30:00+05:30,17538.197492240237,47.437635101494855,42.82499999999943,Hold,2022-08-25 00:00:00+00:00,25AUG22,hold,17550.0,17850.0,17250.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,157695.0,
3977,3977,17549.7,17509.4,17526.55,17531.85,2022-08-24 09:45:00+05:30,17539.038205488,48.22770777540808,42.80357142857065,Hold,2022-08-25 00:00:00+00:00,25AUG22,beginx,17550.0,17750.0,17350.0,66.3,109.5,14.65,33.2,-1.0,-1.0,1.0,1.0,-66.3,-109.5,14.65,33.2,,,,,,,,,0.0,0.0,0.0,0.0,-0.0,0.0,157695.0,
3978,3978,17574.5,17530.15,17532.6,17568.25,2022-08-24 10:00:00+05:30,17539.995974089907,53.11699146140087,44.42857142857065,Hold,2022-08-25 00:00:00+00:00,25AUG22,beginx,17550.0,17750.0,17350.0,72.55,93.9,15.4,26.5,-1.0,-1.0,1.0,1.0,-72.55,-93.9,15.4,26.5,0.0,0.0,0.0,0.0,-66.3,-109.5,14.65,33.2,6.25,-15.599999999999994,-0.75,6.700000000000003,169.99999999999957,169.99999999999957,157865.0,-2830.0000000000005
3979,3979,17596.25,17559.65,17568.0,17586.35,2022-08-24 10:15:00+05:30,17541.201445559174,55.37382427949634,45.3535714285707,Hold,2022-08-25 00:00:00+00:00,25AUG22,beginx,17550.0,17750.0,17350.0,88.0,71.5,18.45,19.45,-1.0,-1.0,1.0,1.0,-88.0,-71.5,18.45,19.45,0.0,0.0,0.0,0.0,-72.55,-93.9,15.4,26.5,15.450000000000003,-22.400000000000006,-3.049999999999999,7.050000000000001,147.50000000000006,317.49999999999966,158012.5,-2682.5000000000005
3980,3980,17588.75,17569.45,17586.95,17577.7,2022-08-24 10:30:00+05:30,17542.50944134401,54.03512721914101,44.66785714285652,Hold,2022-08-25 00:00:00+00:00,25AUG22,beginx,17550.0,17750.0,17350.0,93.0,69.65,19.65,19.9,-1.0,-1.0,1.0,1.0,-93.0,-69.65,19.65,19.9,0.0,0.0,0.0,0.0,-88.0,-71.5,18.45,19.45,5.0,-1.8499999999999943,-1.1999999999999993,-0.4499999999999993,-75.00000000000036,242.49999999999932,157937.5,-2682.5000000000005
3981,3981,17599.3,17574.4,17578.4,17585.25,2022-08-24 10:45:00+05:30,17543.96153685151,55.05644465032472,44.33214285714218,Hold,2022-08-25 00:00:00+00:00,25AUG22,beginx,17550.0,17750.0,17350.0,100.4,62.9,22.35,16.9,-1.0,-1.0,1.0,1.0,-100.4,-62.9,22.35,16.9,0.0,0.0,0.0,0.0,-93.0,-69.65,19.65,19.9,7.400000000000006,-6.750000000000007,-2.700000000000003,3.0,-47.49999999999979,194.99999999999955,157890.0,-2682.5000000000005
3982,3982,17614.65,17584.75,17585.05,17611.2,2022-08-24 11:00:00+05:30,17545.76071316593,58.47192343678117,44.60357142857096,Buy,2022-08-25 00:00:00+00:00,25AUG22,buy,17550.0,17750.0,17350.0,104.15,56.5,22.35,14.6,0.0,-2.0,2.0,2.0,0.0,-113.0,44.7,29.2,104.15,-56.5,22.35,14.6,3.75,-119.4,44.7,31.5,3.75,-6.400000000000006,0.0,2.3000000000000007,17.50000000000025,212.4999999999998,157907.5,-2682.5000000000005
3983,3983,17623.65,17598.25,17611.0,17600.5,2022-08-24 11:15:00+05:30,17547.715280187625,56.56317350835332,43.81071428571392,Hold,2022-08-25 00:00:00+00:00,25AUG22,buy,17550.0,17750.0,17350.0,109.1,47.5,22.7,12.5,0.0,-2.0,2.0,2.0,0.0,-95.0,45.4,25.0,0.0,0.0,0.0,0.0,0.0,-113.0,44.7,29.2,0.0,-18.0,-0.6999999999999957,4.199999999999999,724.9999999999998,937.4999999999995,158632.5,-2062.5000000000005
3984,3984,17619.8,17594.4,17600.75,17608.5,2022-08-24 11:30:00+05:30,17549.855327600682,57.6756300347619,43.692857142856674,Buy,2022-08-25 00:00:00+00:00,25AUG22,buy,17550.0,17750.0,17350.0,99.65,50.9,18.55,13.4,0.0,-2.0,2.0,2.0,0.0,-101.8,37.1,26.8,0.0,0.0,0.0,0.0,0.0,-95.0,45.4,25.0,0.0,6.799999999999997,8.299999999999997,-1.8000000000000007,-664.9999999999997,272.4999999999999,157967.5,-2062.5000000000005
3985,3985,17616.9,17572.9,17608.3,17575.9,2022-08-24 11:45:00+05:30,17551.816162812855,51.84827391405673,43.50714285714249,Hold,2022-08-25 00:00:00+00:00,25AUG22,buy,17550.0,17750.0,17350.0,106.2,46.7,20.3,12.0,0.0,-2.0,2.0,2.0,0.0,-93.4,40.6,24.0,0.0,0.0,0.0,0.0,0.0,-101.8,37.1,26.8,0.0,-8.399999999999991,-3.5,2.8000000000000007,454.99999999999955,727.4999999999994,158422.5,-2062.5000000000005
3986,3986,17582.35,17558.45,17575.6,17567.1,2022-08-24 12:00:00+05:30,17553.536256481817,50.3688553995857,41.14285714285662,Hold,2022-08-25 00:00:00+00:00,25AUG22,buy,17550.0,17750.0,17350.0,78.9,67.6,14.0,17.7,0.0,-2.0,2.0,2.0,0.0,-135.2,28.0,35.4,0.0,0.0,0.0,0.0,0.0,-93.4,40.6,24.0,0.0,41.79999999999998,12.600000000000001,-11.399999999999999,-2149.999999999999,-1422.4999999999995,156272.5,-2062.5000000000005
3987,3987,17589.5,17560.3,17566.2,17587.6,2022-08-24 12:15:00+05:30,17555.242703210217,53.68429341509989,39.79642857142816,Hold,2022-08-25 00:00:00+00:00,25AUG22,buy,17550.0,17750.0,17350.0,83.05,62.0,15.15,15.05,0.0,-2.0,2.0,2.0,0.0,-124.0,30.3,30.1,0.0,0.0,0.0,0.0,0.0,-135.2,28.0,35.4,0.0,-11.199999999999989,-2.3000000000000007,5.299999999999997,409.9999999999996,-1012.5,156682.5,-2062.5000000000005
3988,3988,17598.15,17582.95,17587.9,17583.65,2022-08-24 12:30:00+05:30,17556.878540813675,52.95031533427257,37.164285714285406,Hold,2022-08-25 00:00:00+00:00,25AUG22,buy,17550.0,17750.0,17350.0,92.95,50.45,16.15,12.15,0.0,-2.0,2.0,2.0,0.0,-100.9,32.3,24.3,0.0,0.0,0.0,0.0,0.0,-124.0,30.3,30.1,0.0,-23.099999999999994,-1.9999999999999964,5.800000000000001,964.9999999999995,-47.500000000000455,157647.5,-2062.5000000000005
3989,3989,17584.45,17537.85,17583.45,17540.1,2022-08-24 12:45:00+05:30,17558.035945304793,45.55513257753835,34.78214285714265,Hold,2022-08-25 00:00:00+00:00,25AUG22,buy,17550.0,17750.0,17350.0,84.25,58.75,14.25,14.35,0.0,-2.0,2.0,2.0,0.0,-117.5,28.5,28.7,0.0,0.0,0.0,0.0,0.0,-100.9,32.3,24.3,0.0,16.599999999999994,3.799999999999997,-4.399999999999999,-799.9999999999997,-847.5000000000001,156847.5,-2062.5000000000005
3990,3990,17549.8,17530.8,17539.8,17544.75,2022-08-24 13:00:00+05:30,17558.84719317075,46.41566586710855,30.2892857142854,Hold,2022-08-25 00:00:00+00:00,25AUG22,hard-squareoff,17550.0,17750.0,17350.0,65.0,78.6,11.2,18.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.2,-22.4,-37.3,0.0,39.69999999999999,6.100000000000001,-8.599999999999998,0.0,39.69999999999999,6.100000000000001,-8.599999999999998,-1859.9999999999995,-2707.4999999999995,154987.5,-2062.5000000000005
3991,3991,17548.35,17524.6,17544.25,17527.45,2022-08-24 13:15:00+05:30,17559.211106648592,43.65135851434477,29.1071428571426,Hold,2022-08-25 00:00:00+00:00,25AUG22,hard-squareoff,17550.0,17750.0,17350.0,66.2,75.05,11.1,17.3,,,,,,,,,,,,,,,,,,,,,0.0,-2707.4999999999995,154987.5,
3992,3992,17571.75,17524.2,17527.8,17568.15,2022-08-24 13:30:00+05:30,17559.594669572554,51.03898819477719,29.33571428571408,Hold,2022-08-25 00:00:00+00:00,25AUG22,hard-squareoff,17550.0,17750.0,17350.0,64.45,75.3,10.8,17.15,,,,,,,,,,,,,,,,,,,,,0.0,-2707.4999999999995,154987.5,
3993,3993,17579.65,17550.05,17568.6,17557.5,2022-08-24 13:45:00+05:30,17559.883771995577,49.220511773438055,28.83571428571434,Hold,2022-08-25 00:00:00+00:00,25AUG22,hard-squareoff,17550.0,17750.0,17350.0,86.35,49.55,14.8,10.95,,,,,,,,,,,,,,,,,,,,,0.0,-2707.4999999999995,154987.5,
3994,3994,17584.95,17550.5,17556.65,17566.85,2022-08-24 14:00:00+05:30,17560.18358582175,50.87533609988505,29.917857142857297,Hold,2022-08-25 00:00:00+00:00,25AUG22,hard-squareoff,17550.0,17750.0,17350.0,74.7,59.8,12.3,12.85,,,,,,,,,,,,,,,,,,,,,0.0,-2707.4999999999995,154987.5,
3995,3995,17578.5,17557.65,17566.45,17566.9,2022-08-24 14:15:00+05:30,17560.488127397548,50.88455384610819,29.62857142857164,Hold,2022-08-25 00:00:00+00:00,25AUG22,hard-squareoff,17550.0,17750.0,17350.0,77.6,54.9,12.6,11.55,,,,,,,,,,,,,,,,,,,,,0.0,-2707.4999999999995,154987.5,
3996,3996,17579.35,17562.25,17567.05,17571.25,2022-08-24 14:30:00+05:30,17560.83358935521,51.73310581495707,28.714285714285715,Buy,2022-08-25 00:00:00+00:00,25AUG22,hard-squareoff,17550.0,17750.0,17350.0,81.35,50.25,12.75,10.5,,,,,,,,,,,,,,,,,,,,,0.0,-2707.4999999999995,154987.5,
3997,3997,17591.8,17564.3,17571.05,17581.25,2022-08-24 14:45:00+05:30,17561.30267546665,53.71288122880167,28.86428571428561,Hold,2022-08-25 00:00:00+00:00,25AUG22,hard-squareoff,17550.0,17750.0,17350.0,78.0,52.15,12.3,10.45,,,,,,,,,,,,,,,,,,,,,0.0,-2707.4999999999995,154987.5,
3998,3998,17622.15,17579.05,17581.0,17617.35,2022-08-24 15:00:00+05:30,17562.205548769594,60.07881203766778,30.12857142857164,Hold,2022-08-25 00:00:00+00:00,25AUG22,hard-squareoff,17550.0,17750.0,17350.0,82.35,47.7,12.45,9.15,,,,,,,,,,,,,,,,,,,,,0.0,-2707.4999999999995,154987.5,
3999,3999,17619.15,17598.55,17617.55,17600.75,2022-08-24 15:15:00+05:30,17563.28586434842,56.24797046136629,28.45714285714322,Hold,2022-08-25 00:00:00+00:00,25AUG22,hard-squareoff,17550.0,17750.0,17350.0,106.7,31.25,17.0,7.55,,,,,,,,,,,,,,,,,,,,,0.0,-2707.4999999999995,154987.5,
4000,4000,17702.9,17659.25,17668.25,17697.1,2022-08-25 09:15:00+05:30,17569.5251953326,69.49147460640351,32.73214285714338,Hold,2022-08-25 00:00:00+00:00,25AUG22,hold,17550.0,17750.0,17350.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,154987.5,
4001,4001,17709.55,17688.7,17697.75,17696.4,2022-08-25 09:30:00+05:30,17573.022569844634,69.31666623706133,30.8928571428574,Hold,2022-08-25 00:00:00+00:00,25AUG22,hold,17550.0,17750.0,17350.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,154987.5,
4002,4002,17705.9,17692.25,17695.9,17704.95,2022-08-25 09:45:00+05:30,17577.061736145144,70.29942803270598,30.51071428571465,Hold,2022-08-25 00:00:00+00:00,25AUG22,beginx,17700.0,17800.0,17600.0,47.75,37.3,10.95,12.35,-1.0,-1.0,1.0,1.0,-47.75,-37.3,10.95,12.35,,,,,,,,,0.0,0.0,0.0,0.0,-0.0,0.0,154987.5,
4003,4003,17716.35,17690.6,17705.3,17696.7,2022-08-25 10:00:00+05:30,17581.42099799882,68.03503984032912,30.65357142857179,Hold,2022-08-25 00:00:00+00:00,25AUG22,beginx,17700.0,17800.0,17600.0,52.05,30.85,11.3,10.05,-1.0,-1.0,1.0,1.0,-52.05,-30.85,11.3,10.05,0.0,0.0,0.0,0.0,-47.75,-37.3,10.95,12.35,4.299999999999997,-6.449999999999996,-0.3500000000000014,2.299999999999999,10.000000000000053,10.000000000000053,154997.5,-2990.0
4004,4004,17699.1,17678.5,17696.75,17686.6,2022-08-25 10:15:00+05:30,17585.904959527088,65.263497346031,28.72857142857174,Hold,2022-08-25 00:00:00+00:00,25AUG22,beginx,17700.0,17800.0,17600.0,39.25,43.55,7.5,13.65,-1.0,-1.0,1.0,1.0,-39.25,-43.55,7.5,13.65,0.0,0.0,0.0,0.0,-52.05,-30.85,11.3,10.05,-12.799999999999997,12.699999999999996,3.8000000000000007,-3.5999999999999996,-4.999999999999982,5.000000000000071,154992.5,-2990.0
4005,4005,17696.35,17680.15,17687.2,17686.05,2022-08-25 10:30:00+05:30,17590.44531560884,65.10795489033356,27.77142857142852,Hold,2022-08-25 00:00:00+00:00,25AUG22,beginx,17700.0,17800.0,17600.0,38.5,40.35,6.85,12.4,-1.0,-1.0,1.0,1.0,-38.5,-40.35,6.85,12.4,0.0,0.0,0.0,0.0,-39.25,-43.55,7.5,13.65,-0.75,-3.1999999999999957,0.6500000000000004,1.25,102.49999999999977,107.49999999999984,155095.0,-2892.5
4006,4006,17698.75,17677.2,17686.5,17698.75,2022-08-25 10:45:00+05:30,17595.109162918812,67.06016154133773,26.849999999999845,Hold,2022-08-25 00:00:00+00:00,25AUG22,beginx,17700.0,17800.0,17600.0,34.0,45.1,5.7,14.0,-1.0,-1.0,1.0,1.0,-34.0,-45.1,5.7,14.0,0.0,0.0,0.0,0.0,-38.5,-40.35,6.85,12.4,-4.5,4.75,1.1499999999999995,-1.5999999999999996,10.000000000000009,117.49999999999986,155105.0,-2882.5
4007,4007,17702.35,17676.5,17698.9,17678.3,2022-08-25 11:00:00+05:30,17599.63793715366,61.12923433574835,27.207142857142703,Hold,2022-08-25 00:00:00+00:00,25AUG22,beginx,17700.0,17800.0,17600.0,40.1,31.5,6.6,8.75,-1.0,-1.0,1.0,1.0,-40.1,-31.5,6.6,8.75,0.0,0.0,0.0,0.0,-34.0,-45.1,5.7,14.0,6.100000000000001,-13.600000000000001,-0.8999999999999995,5.25,157.49999999999994,274.9999999999998,155262.5,-2725.0
4008,4008,17679.6,17637.7,17678.85,17651.3,2022-08-25 11:15:00+05:30,17603.76661606866,54.30082480324743,28.97857142857122,Hold,2022-08-25 00:00:00+00:00,25AUG22,beginx,17700.0,17800.0,17600.0,27.15,51.2,4.3,14.85,-1.0,-1.0,1.0,1.0,-27.15,-51.2,4.3,14.85,0.0,0.0,0.0,0.0,-40.1,-31.5,6.6,8.75,-12.950000000000003,19.700000000000003,2.3,-6.1,-147.50000000000006,127.49999999999972,155115.0,-2725.0
4009,4009,17678.35,17642.8,17651.6,17674.4,2022-08-25 11:30:00+05:30,17607.754520219278,58.5653187755221,29.553571428571168,Hold,2022-08-25 00:00:00+00:00,25AUG22,beginx,17700.0,17800.0,17600.0,21.0,68.0,3.8,21.35,-1.0,-1.0,1.0,1.0,-21.0,-68.0,3.8,21.35,0.0,0.0,0.0,0.0,-27.15,-51.2,4.3,14.85,-6.149999999999999,16.799999999999997,0.5,-6.500000000000002,-232.49999999999983,-105.00000000000011,154882.5,-2725.0
4010,4010,17696.4,17670.95,17674.2,17690.45,2022-08-25 11:45:00+05:30,17611.73639566264,61.26964081757122,28.29285714285678,Hold,2022-08-25 00:00:00+00:00,25AUG22,beginx,17700.0,17800.0,17600.0,28.95,37.9,4.4,8.9,-1.0,-1.0,1.0,1.0,-28.95,-37.9,4.4,8.9,0.0,0.0,0.0,0.0,-21.0,-68.0,3.8,21.35,7.949999999999999,-30.1,-0.6000000000000005,12.450000000000001,515.0000000000001,410.0,155397.5,-2590.0
4011,4011,17704.5,17685.15,17690.75,17698.3,2022-08-25 12:00:00+05:30,17615.747944109593,62.55684128322629,28.203571428570804,Hold,2022-08-25 00:00:00+00:00,25AUG22,beginx,17700.0,17800.0,17600.0,34.4,31.0,4.8,7.55,-1.0,-1.0,1.0,1.0,-34.4,-31.0,4.8,7.55,0.0,0.0,0.0,0.0,-28.95,-37.9,4.4,8.9,5.449999999999999,-6.899999999999999,-0.39999999999999947,1.3500000000000005,24.99999999999991,434.9999999999999,155422.5,-2565.0
4012,4012,17708.1,17692.2,17698.55,17699.9,2022-08-25 12:15:00+05:30,17619.7613619594,62.8280136563491,28.59285714285631,Hold,2022-08-25 00:00:00+00:00,25AUG22,beginx,17700.0,17800.0,17600.0,37.05,27.1,5.05,6.5,-1.0,-1.0,1.0,1.0,-37.05,-27.1,5.05,6.5,0.0,0.0,0.0,0.0,-34.4,-31.0,4.8,7.55,2.6499999999999986,-3.8999999999999986,-0.25,1.0499999999999998,22.500000000000007,457.4999999999999,155445.0,-2542.5
4013,4013,17701.2,17691.65,17700.0,17696.05,2022-08-25 12:30:00+05:30,17623.688484053306,61.67063148351322,23.985714285713453,Hold,2022-08-25 00:00:00+00:00,25AUG22,beginx,17700.0,17800.0,17600.0,31.95,28.75,3.95,6.7,-1.0,-1.0,1.0,1.0,-31.95,-28.75,3.95,6.7,0.0,0.0,0.0,0.0,-37.05,-27.1,5.05,6.5,-5.099999999999998,1.6499999999999986,1.0999999999999996,-0.20000000000000018,127.49999999999999,584.9999999999999,155572.5,-2415.0
4014,4014,17723.25,17694.6,17696.25,17722.3,2022-08-25 12:45:00+05:30,17627.769730808282,66.23743340025449,22.914285714284883,Hold,2022-08-25 00:00:00+00:00,25AUG22,beginx,17700.0,17800.0,17600.0,34.95,25.2,4.1,5.45,-1.0,-1.0,1.0,1.0,-34.95,-25.2,4.1,5.45,0.0,0.0,0.0,0.0,-31.95,-28.75,3.95,6.7,3.0000000000000036,-3.5500000000000007,-0.14999999999999947,1.25,-27.50000000000017,557.4999999999998,155545.0,-2415.0
4015,4015,17726.5,17698.55,17722.7,17714.3,2022-08-25 13:00:00+05:30,17631.85963238117,63.74473246966049,23.421428571427896,Hold,2022-08-25 00:00:00+00:00,25AUG22,beginx,17700.0,17800.0,17600.0,45.1,15.05,4.95,3.15,-1.0,-1.0,1.0,1.0,-45.1,-15.05,4.95,3.15,0.0,0.0,0.0,0.0,-34.95,-25.2,4.1,5.45,10.149999999999999,-10.149999999999999,-0.8500000000000005,2.3000000000000003,-72.49999999999999,484.9999999999998,155472.5,-2415.0
4016,4016,17714.95,17693.05,17713.85,17706.65,2022-08-25 13:15:00+05:30,17635.848235213594,61.36650072959462,24.01071428571361,Hold,2022-08-25 00:00:00+00:00,25AUG22,beginx,17700.0,17800.0,17600.0,38.95,15.5,3.3,2.6,-1.0,-1.0,1.0,1.0,-38.95,-15.5,3.3,2.6,0.0,0.0,0.0,0.0,-45.1,-15.05,4.95,3.15,-6.149999999999999,0.4499999999999993,1.6500000000000004,0.5499999999999998,174.99999999999994,659.9999999999998,155647.5,-2340.0
4017,4017,17714.45,17701.7,17706.9,17701.7,2022-08-25 13:30:00+05:30,17639.67295945881,59.8115264792071,23.08214285714218,Hold,2022-08-25 00:00:00+00:00,25AUG22,beginx,17700.0,17800.0,17600.0,34.1,16.55,2.6,2.4,-1.0,-1.0,1.0,1.0,-34.1,-16.55,2.6,2.4,0.0,0.0,0.0,0.0,-38.95,-15.5,3.3,2.6,-4.850000000000001,1.0500000000000007,0.6999999999999997,0.20000000000000018,145.00000000000003,804.9999999999998,155792.5,-2195.0
4018,4018,17705.8,17691.75,17702.65,17694.4,2022-08-25 13:45:00+05:30,17643.262813592224,57.49762894794471,22.61428571428509,Hold,2022-08-25 00:00:00+00:00,25AUG22,beginx,17700.0,17800.0,17600.0,29.25,18.9,1.85,2.5,-1.0,-1.0,1.0,1.0,-29.25,-18.9,1.85,2.5,0.0,0.0,0.0,0.0,-34.1,-16.55,2.6,2.4,-4.850000000000001,2.349999999999998,0.75,-0.10000000000000009,92.50000000000018,897.5,155885.0,-2102.5
4019,4019,17699.9,17682.8,17695.15,17692.5,2022-08-25 14:00:00+05:30,17646.61342695501,56.88083426947724,22.678571428571168,Hold,2022-08-25 00:00:00+00:00,25AUG22,beginx,17700.0,17800.0,17600.0,26.05,20.5,1.35,2.5,-1.0,-1.0,1.0,1.0,-26.05,-20.5,1.35,2.5,0.0,0.0,0.0,0.0,-29.25,-18.9,1.85,2.5,-3.1999999999999993,1.6000000000000014,0.5,0.0,54.99999999999989,952.4999999999999,155940.0,-2047.5
4020,4020,17696.3,17661.65,17691.4,17662.0,2022-08-25 14:15:00+05:30,17649.458293187803,47.98257328730651,23.61428571428535,Hold,2022-08-25 00:00:00+00:00,25AUG22,beginx,17700.0,17800.0,17600.0,24.85,20.25,1.3,2.35,-1.0,-1.0,1.0,1.0,-24.85,-20.25,1.3,2.35,0.0,0.0,0.0,0.0,-26.05,-20.5,1.35,2.5,-1.1999999999999993,-0.25,0.050000000000000044,0.1499999999999999,62.499999999999964,1014.9999999999999,156002.5,-1985.0
4021,4021,17672.2,17613.95,17662.55,17641.6,2022-08-25 14:30:00+05:30,17651.680235938347,43.1233517239715,25.928571428571168,Hold,2022-08-25 00:00:00+00:00,25AUG22,beginx,17700.0,17800.0,17600.0,12.4,32.3,0.85,3.25,-1.0,-1.0,1.0,1.0,-12.4,-32.3,0.85,3.25,0.0,0.0,0.0,0.0,-24.85,-20.25,1.3,2.35,-12.450000000000001,12.049999999999997,0.45000000000000007,-0.8999999999999999,42.500000000000185,1057.5,156045.0,-1942.5
4022,4022,17653.45,17567.85,17642.9,17569.05,2022-08-25 14:45:00+05:30,17652.708828495615,31.07182913241939,29.05000000000005,Sell,2022-08-25 00:00:00+00:00,25AUG22,sell,17700.0,17800.0,17600.0,5.25,43.45,0.7,3.55,-2.0,0.0,2.0,2.0,-10.5,0.0,1.4,7.1,-5.25,43.45,0.7,3.55,-17.65,11.150000000000006,1.5499999999999998,6.8,-7.149999999999999,11.150000000000006,0.1499999999999999,-0.2999999999999998,-192.50000000000037,864.9999999999997,155852.5,-1942.5
4023,4023,17577.75,17490.6,17569.0,17491.2,2022-08-25 15:00:00+05:30,17652.03941535811,23.48677504180481,32.735714285714494,Hold,2022-08-25 00:00:00+00:00,25AUG22,squareoff,17700.0,17800.0,17600.0,0.7,141.6,0.65,44.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,-1.3,-89.8,-9.1,0.0,0.09999999999999987,-82.7,-9.1,0.0,0.09999999999999987,-82.7,4585.0,5450.0,160437.5,2450.0
4024,4024,17518.95,17487.45,17490.2,17504.75,2022-08-25 15:15:00+05:30,17650.14770581701,26.834601713004204,33.1678571428573,Hold,2022-08-25 00:00:00+00:00,25AUG22,squareoff,17700.0,17800.0,17600.0,0.25,193.4,0.2,92.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,5450.0,160437.5,
4025,4025,17685.85,17613.75,17628.1,17662.25,2022-08-26 09:15:00+05:30,17643.286778849175,54.199551321052994,43.57857142857184,Hold,2022-09-01 00:00:00+00:00,01SEP22,hold,17700.0,17800.0,17600.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,160437.5,
4026,4026,17678.3,17635.95,17663.65,17638.95,2022-08-26 09:30:00+05:30,17641.82026066944,50.9705716373187,44.55714285714306,Hold,2022-09-01 00:00:00+00:00,01SEP22,hold,17700.0,17800.0,17600.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,160437.5,
4027,4027,17667.9,17629.2,17638.7,17658.1,2022-08-26 09:45:00+05:30,17640.796267819616,53.426448128828994,45.32500000000021,Hold,2022-09-01 00:00:00+00:00,01SEP22,beginx,17650.0,18150.0,17150.0,137.6,137.05,9.3,20.35,-1.0,-1.0,1.0,1.0,-137.6,-137.05,9.3,20.35,,,,,,,,,0.0,0.0,0.0,0.0,-0.0,0.0,160437.5,
4028,4028,17664.95,17633.95,17658.25,17636.3,2022-08-26 10:00:00+05:30,17639.924863817094,50.335468076771846,45.9750000000001,Hold,2022-09-01 00:00:00+00:00,01SEP22,beginx,17650.0,18150.0,17150.0,147.5,122.0,9.35,17.95,-1.0,-1.0,1.0,1.0,-147.5,-122.0,9.35,17.95,0.0,0.0,0.0,0.0,-137.6,-137.05,9.3,20.35,9.900000000000006,-15.050000000000011,-0.049999999999998934,2.400000000000002,140.0000000000001,140.0000000000001,160577.5,-2860.0
4029,4029,17638.4,17609.95,17636.75,17625.6,2022-08-26 10:15:00+05:30,17639.0891925273,48.84183527788544,47.09642857142872,Hold,2022-09-01 00:00:00+00:00,01SEP22,beginx,17650.0,18150.0,17150.0,131.8,141.25,8.75,21.05,-1.0,-1.0,1.0,1.0,-131.8,-141.25,8.75,21.05,0.0,0.0,0.0,0.0,-147.5,-122.0,9.35,17.95,-15.699999999999989,19.25,0.5999999999999996,-3.1000000000000014,-52.50000000000048,87.49999999999963,160525.0,-2860.0
4030,4030,17634.6,17601.3,17625.2,17606.35,2022-08-26 10:30:00+05:30,17638.11001132598,46.18651701467456,48.47142857142872,Hold,2022-09-01 00:00:00+00:00,01SEP22,beginx,17650.0,18150.0,17150.0,135.9,137.35,8.7,20.95,-1.0,-1.0,1.0,1.0,-135.9,-137.35,8.7,20.95,0.0,0.0,0.0,0.0,-131.8,-141.25,8.75,21.05,4.099999999999994,-3.9000000000000057,0.05000000000000071,0.10000000000000142,-17.499999999999538,70.00000000000009,160507.5,-2860.0
4031,4031,17608.05,17586.95,17606.55,17593.6,2022-08-26 10:45:00+05:30,17636.90843315575,44.46234303275914,48.75714285714275,Hold,2022-09-01 00:00:00+00:00,01SEP22,beginx,17650.0,18150.0,17150.0,124.4,152.6,8.0,24.35,-1.0,-1.0,1.0,1.0,-124.4,-152.6,8.0,24.35,0.0,0.0,0.0,0.0,-135.9,-137.35,8.7,20.95,-11.5,15.25,0.6999999999999993,-3.400000000000002,-52.49999999999986,17.500000000000227,160455.0,-2860.0
