,High,Low,Open,Close,Datetime,ama,rsi,atr,PL,PH,PH_val,PL_val,Slope,slope_ph,slope_pl,upper,lower,upos,dnos,IsPivotHigh,signal,closest_expiry,dby,atmSP,wingCall,wingPut,legPriceOrignal1,legPriceOrignal2,legPriceOrignal3,legPriceOrignal4,balance,lpos1,lpos2,lpos3,lpos4,legAfterPos1,legAfterPos2,legAfterPos3,legAfterPos4,legAfterPosDiff1,legAfterPosDiff2,legAfterPosDiff3,legAfterPosDiff4,legPriceFinal1,legPriceFinal2,legPriceFinal3,legPriceFinal4,m2m1,m2m2,m2m3,m2m4,totalPL,cumReturns,position,stoploss
270,22182.7,22149.55,22161.85,22161.9,2024-05-16 11:30:00+00:00,22204.7451798812,44.039477533136726,52.67500000000031,False,False,22330.0,22151.75,3.762500000000022,2.586224489795907,2.6053571428570947,22304.137755102056,22232.516071428552,0,1,False,Hold,2024-05-16,16MAY24,22250.0,22350.0,22150.0,0,0,0,0,,-2.0,0.0,2.0,2.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,sell,-3000.0
271,22255.95,22155.35,22162.15,22247.45,2024-05-16 11:45:00+00:00,22204.14879339466,56.66720662428695,56.28214285714343,False,False,22330.0,22151.75,4.020153061224531,2.586224489795907,2.6053571428570947,22301.55153061226,22235.12142857141,0,0,False,Hold,2024-05-16,16MAY24,22250.0,22350.0,22150.0,0,0,0,0,,-2.0,0.0,2.0,2.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,sell,-3000.0
272,22303.55,22175.0,22247.8,22186.15,2024-05-16 12:00:00+00:00,22203.48077457508,48.263226910643446,63.74642857142914,False,False,22330.0,22151.75,4.553316326530653,2.586224489795907,2.6053571428570947,22298.965306122467,22237.726785714265,0,1,False,Sell,2024-05-16,16MAY24,22250.0,22350.0,22150.0,0,0,0,0,,-2.0,0.0,2.0,2.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,sell,-3000.0
273,22195.95,22143.1,22185.75,22182.0,2024-05-16 12:15:00+00:00,22202.740166719897,47.74696360887292,67.07500000000073,False,False,22330.0,22151.75,4.79107142857148,2.586224489795907,2.6053571428570947,22296.37908163268,22240.33214285712,0,1,False,Hold,2024-05-16,16MAY24,22250.0,22350.0,22150.0,0,0,0,0,,-2.0,0.0,2.0,2.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,sell,-3000.0
274,22186.85,22144.8,22182.55,22145.15,2024-05-16 12:30:00+00:00,22201.60862858486,43.316193077650055,61.535714285715066,False,False,22330.0,22151.75,4.395408163265362,2.586224489795907,2.6053571428570947,22293.79285714288,22242.93749999997,0,1,False,Hold,2024-05-16,16MAY24,22250.0,22350.0,22150.0,0,0,0,0,,-2.0,0.0,2.0,2.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,sell,-3000.0
275,22151.85,22103.8,22146.5,22126.3,2024-05-16 12:45:00+00:00,22199.99808170395,41.20955481185569,59.91785714285782,False,False,22330.0,22151.75,4.279846938775559,2.586224489795907,2.6053571428570947,22291.206632653084,22245.542857142835,0,1,False,Hold,2024-05-16,16MAY24,22250.0,22350.0,22150.0,0,0,0,0,,-2.0,0.0,2.0,2.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,sell,-3000.0
276,22130.8,22070.5,22126.9,22091.25,2024-05-16 13:00:00+00:00,22197.68645107192,37.552435358085205,61.44285714285771,False,False,22330.0,22151.75,4.388775510204122,2.586224489795907,2.6053571428570947,22288.62040816329,22248.14821428569,0,1,False,Hold,2024-05-16,16MAY24,22250.0,22350.0,22150.0,0,0,0,0,,-2.0,0.0,2.0,2.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,sell,-3000.0
277,22095.2,22058.8,22090.7,22073.05,2024-05-16 13:15:00+00:00,22194.667402229494,35.7769675614874,60.90714285714343,False,False,22330.0,22151.75,4.350510204081673,2.586224489795907,2.6053571428570947,22286.03418367349,22250.753571428548,0,1,False,Hold,2024-05-16,16MAY24,22250.0,22350.0,22150.0,0,0,0,0,,-2.0,0.0,2.0,2.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,sell,-3000.0
278,22121.8,22054.55,22073.25,22105.85,2024-05-16 13:30:00+00:00,22191.419511172426,41.17486654048664,59.59642857142925,True,False,22330.0,22054.55,4.256887755102089,2.586224489795907,4.256887755102089,22283.4479591837,22054.55,0,0,False,Hold,2024-05-16,16MAY24,22250.0,22350.0,22150.0,0,0,0,0,,-2.0,0.0,2.0,2.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,sell,-3000.0
279,22137.2,22062.6,22106.95,22064.85,2024-05-16 13:45:00+00:00,22187.622596103723,36.98972852144105,62.246428571429405,False,False,22330.0,22054.55,4.446173469387815,2.586224489795907,4.256887755102089,22280.861734693903,22058.8068877551,0,0,False,Hold,2024-05-16,16MAY24,22250.0,22350.0,22150.0,0,0,0,0,,-2.0,0.0,2.0,2.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,sell,-3000.0
280,22141.45,22060.45,22065.75,22128.7,2024-05-16 14:00:00+00:00,22184.024243136068,46.16653633175119,61.8285714285721,False,False,22330.0,22054.55,4.416326530612293,2.586224489795907,4.256887755102089,22278.275510204112,22063.063775510203,0,0,False,Hold,2024-05-16,16MAY24,22250.0,22350.0,22150.0,0,0,0,0,,-2.0,0.0,2.0,2.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,sell,-3000.0
281,22238.75,22118.4,22128.75,22238.75,2024-05-16 14:15:00+00:00,22181.643056203226,57.6224547156734,66.26428571428629,False,False,22330.0,22054.55,4.733163265306163,2.586224489795907,4.256887755102089,22275.68928571432,22067.320663265305,0,0,False,Hold,2024-05-16,16MAY24,22250.0,22350.0,22150.0,0,0,0,0,,-2.0,0.0,2.0,2.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,sell,-3000.0
282,22360.45,22226.1,22237.45,22358.2,2024-05-16 14:30:00+00:00,22181.381279214005,66.06395446591897,72.47142857142924,False,False,22330.0,22054.55,5.176530612244946,2.586224489795907,4.256887755102089,22273.103061224523,22071.577551020408,1,0,False,Buy,2024-05-16,16MAY24,22250.0,22350.0,22150.0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,squareoff,-3000.0
283,22408.75,22346.3,22353.75,22401.45,2024-05-16 14:45:00+00:00,22183.20975727702,68.50987760212914,74.42500000000057,False,False,22330.0,22054.55,5.316071428571469,2.586224489795907,4.256887755102089,22270.51683673473,22075.83443877551,1,0,False,Hold,2024-05-16,16MAY24,22400.0,22500.0,22300.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,
284,22432.25,22395.55,22403.15,22400.8,2024-05-16 15:00:00+00:00,22186.68746844181,68.43005233665012,74.67857142857194,False,False,22330.0,22054.55,5.334183673469425,2.586224489795907,4.256887755102089,22267.93061224493,22080.09132653061,1,0,False,Hold,2024-05-16,16MAY24,22400.0,22500.0,22300.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
285,22403.95,22388.8,22395.85,22392.35,2024-05-16 15:15:00+00:00,22191.38224303081,67.33171712774545,68.57500000000047,False,False,22330.0,22054.55,4.898214285714319,2.586224489795907,4.256887755102089,22265.34438775514,22084.34821428572,1,0,False,Hold,2024-05-16,16MAY24,22400.0,22500.0,22300.0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,squareoff,
286,22431.25,22353.05,22426.25,22363.95,2024-05-17 09:00:00+00:00,22196.748596251007,63.63488594984625,64.978571428572,False,False,22330.0,22054.55,4.641326530612285,2.586224489795907,4.256887755102089,22262.758163265346,22088.605102040816,1,0,False,Hold,2024-05-23,23MAY24,22400.0,22500.0,22300.0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,squareoff,-3000.0
287,22400.35,22345.65,22363.75,22351.1,2024-05-17 09:15:00+00:00,22202.49469757228,61.97679439012438,65.1107142857145,False,False,22330.0,22054.55,4.650765306122464,2.586224489795907,4.256887755102089,22260.17193877555,22092.86198979592,1,0,False,Hold,2024-05-23,23MAY24,22400.0,22500.0,22300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,hold,
288,22413.7,22348.95,22351.4,22410.05,2024-05-17 09:30:00+00:00,22209.058837114924,66.3132748765684,66.73214285714312,False,False,22330.0,22054.55,4.76658163265308,2.586224489795907,4.256887755102089,22257.58571428576,22097.11887755102,1,0,False,Hold,2024-05-23,23MAY24,22400.0,22500.0,22300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,hold,
289,22420.2,22370.1,22410.95,22391.85,2024-05-17 09:45:00+00:00,22216.032149855848,63.89058515857568,66.8785714285719,False,False,22330.0,22054.55,4.777040816326564,2.586224489795907,4.256887755102089,22254.99948979596,22101.37576530612,1,0,False,Hold,2024-05-23,23MAY24,22400.0,22900.0,21900.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,beginx,
290,22435.65,22382.75,22391.5,22430.95,2024-05-17 10:00:00+00:00,22223.647491353207,66.70487021724274,66.35000000000062,False,False,22330.0,22054.55,4.739285714285758,2.586224489795907,4.256887755102089,22252.413265306168,22105.632653061224,1,0,False,Hold,2024-05-23,23MAY24,22400.0,22900.0,21900.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
291,22471.65,22425.0,22436.9,22453.0,2024-05-17 10:15:00+00:00,22231.908873171986,68.20960539087854,67.08214285714348,False,False,22330.0,22054.55,4.791581632653106,2.586224489795907,4.256887755102089,22249.827040816373,22109.889540816326,1,0,False,Hold,2024-05-23,23MAY24,22400.0,22900.0,21900.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
292,22464.65,22425.35,22452.45,22457.95,2024-05-17 10:30:00+00:00,22240.657544811063,68.5531927739456,65.08571428571511,False,False,22330.0,22054.55,4.6489795918367935,2.586224489795907,4.256887755102089,22247.24081632658,22114.14642857143,1,0,False,Hold,2024-05-23,23MAY24,22400.0,22900.0,21900.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
293,22472.95,22450.3,22458.5,22469.7,2024-05-17 10:45:00+00:00,22249.825929016075,69.39866437037774,61.37500000000078,False,False,22330.0,22054.55,4.383928571428627,2.586224489795907,4.256887755102089,22244.654591836785,22118.40331632653,1,0,False,Hold,2024-05-23,23MAY24,22400.0,22900.0,21900.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
294,22479.15,22441.5,22470.2,22449.1,2024-05-17 11:00:00+00:00,22259.05345951959,66.04605185425456,58.27857142857231,False,False,22330.0,22054.55,4.16275510204088,2.586224489795907,4.256887755102089,22242.06836734699,22122.660204081632,1,0,False,Hold,2024-05-23,23MAY24,22400.0,22900.0,21900.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
295,22483.1,22448.9,22450.7,22479.8,2024-05-17 11:15:00+00:00,22268.533248999105,68.48918807225543,52.12500000000078,False,False,22330.0,22054.55,3.7232142857143415,2.586224489795907,4.256887755102089,22239.4821428572,22126.91709183673,1,0,False,Hold,2024-05-23,23MAY24,22400.0,22900.0,21900.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
296,22490.8,22474.05,22479.35,22476.5,2024-05-17 11:30:00+00:00,22278.085089700413,67.92342160459677,43.72500000000063,False,False,22330.0,22054.55,3.1232142857143304,2.586224489795907,4.256887755102089,22236.8959183674,22131.17397959184,1,0,False,Hold,2024-05-23,23MAY24,22400.0,22900.0,21900.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
297,22482.1,22463.7,22476.8,22463.7,2024-05-17 11:45:00+00:00,22287.49754601064,65.6578259780193,40.57857142857184,False,False,22330.0,22054.55,2.8984693877551315,2.586224489795907,4.256887755102089,22234.309693877607,22135.43086734694,1,0,False,Hold,2024-05-23,23MAY24,22400.0,22900.0,21900.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
298,22485.2,22453.7,22463.15,22480.45,2024-05-17 12:00:00+00:00,22296.87060282741,67.19963656492199,40.20714285714322,False,False,22330.0,22054.55,2.87193877551023,2.586224489795907,4.256887755102089,22231.723469387813,22139.68775510204,1,0,False,Hold,2024-05-23,23MAY24,22400.0,22900.0,21900.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
299,22486.45,22471.35,22479.5,22477.3,2024-05-17 12:15:00+00:00,22306.093600423865,66.59412895258278,40.20357142857184,False,False,22330.0,22054.55,2.871683673469417,2.586224489795907,4.256887755102089,22229.13724489802,22143.944642857143,1,0,False,Hold,2024-05-23,23MAY24,22400.0,22900.0,21900.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
300,22479.6,22450.85,22478.35,22462.35,2024-05-17 12:30:00+00:00,22314.97068683736,63.66222448650657,36.67142857142893,False,False,22330.0,22054.55,2.619387755102067,2.586224489795907,4.256887755102089,22226.551020408224,22148.201530612245,1,0,False,Hold,2024-05-23,23MAY24,22400.0,22900.0,21900.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
301,22479.0,22441.45,22462.95,22475.05,2024-05-17 12:45:00+00:00,22323.607995556984,65.06914729835576,35.44642857142909,False,False,22330.0,22054.55,2.531887755102077,2.586224489795907,4.256887755102089,22223.96479591843,22152.458418367347,1,0,False,Hold,2024-05-23,23MAY24,22400.0,22900.0,21900.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
302,22487.1,22467.85,22474.65,22484.25,2024-05-17 13:00:00+00:00,22332.052726404632,66.09330350740727,32.19642857142909,False,False,22330.0,22054.55,2.2997448979592208,2.586224489795907,4.256887755102089,22221.378571428635,22156.71530612245,1,0,False,Hold,2024-05-23,23MAY24,22400.0,22900.0,21900.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
303,22502.15,22455.8,22484.3,22479.25,2024-05-17 13:15:00+00:00,22340.219950314466,64.97825964774255,31.92857142857195,False,False,22330.0,22054.55,2.280612244897996,2.586224489795907,4.256887755102089,22218.79234693884,22160.97219387755,1,0,False,Hold,2024-05-23,23MAY24,22400.0,22900.0,21900.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
304,22487.9,22469.7,22479.65,22473.2,2024-05-17 13:30:00+00:00,22348.03111653142,63.58051264421729,29.45000000000047,False,False,22330.0,22054.55,2.103571428571462,2.586224489795907,4.256887755102089,22216.206122449046,22165.229081632653,1,0,False,Hold,2024-05-23,23MAY24,22400.0,22900.0,21900.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
305,22493.3,22472.3,22472.6,22487.1,2024-05-17 13:45:00+00:00,22355.614124331823,65.42093640678841,27.617857142857503,False,False,22330.0,22054.55,1.972704081632679,2.586224489795907,4.256887755102089,22213.61989795925,22169.485969387755,1,0,False,Hold,2024-05-23,23MAY24,22400.0,22900.0,21900.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
306,22488.45,22466.1,22486.25,22468.15,2024-05-17 14:00:00+00:00,22362.76766789544,60.90240268666096,26.407142857143167,False,False,22330.0,22054.55,1.8862244897959408,2.586224489795907,4.256887755102089,22211.033673469457,22173.742857142857,1,0,False,Hold,2024-05-23,23MAY24,22400.0,22900.0,21900.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
307,22491.55,22466.4,22467.8,22479.2,2024-05-17 14:15:00+00:00,22369.612199542225,62.52768583728182,26.58571428571434,False,False,22330.0,22054.55,1.8989795918367385,2.586224489795907,4.256887755102089,22208.447448979663,22177.99974489796,1,0,False,Hold,2024-05-23,23MAY24,22400.0,22900.0,21900.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
308,22480.65,22460.15,22478.9,22469.25,2024-05-17 14:30:00+00:00,22376.050461290164,60.10479648794025,25.360714285714234,False,False,22330.0,22054.55,1.811479591836731,2.586224489795907,4.256887755102089,22205.86122448987,22182.25663265306,1,0,False,Hold,2024-05-23,23MAY24,22400.0,22900.0,21900.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
309,22471.35,22443.5,22469.25,22469.75,2024-05-17 14:45:00+00:00,22382.10574358749,60.1882805873832,24.907142857142908,False,False,22330.0,22054.55,1.779081632653065,2.586224489795907,4.256887755102089,22203.275000000074,22186.513520408163,1,0,False,Hold,2024-05-23,23MAY24,22400.0,22900.0,21900.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
310,22485.75,22461.2,22469.65,22465.3,2024-05-17 15:00:00+00:00,22387.757016733773,59.004842807189874,25.464285714285715,False,False,22330.0,22054.55,1.8188775510204085,2.586224489795907,4.256887755102089,22200.68877551028,22190.770408163266,1,0,False,Hold,2024-05-23,23MAY24,22400.0,22900.0,21900.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
311,22468.3,22461.0,22466.4,22465.55,2024-05-17 15:15:00+00:00,22393.03253152853,59.0535523892727,24.67142857142868,False,False,22330.0,22054.55,1.762244897959191,2.586224489795907,4.256887755102089,22198.102551020485,22195.027295918368,1,0,False,Hold,2024-05-23,23MAY24,22400.0,22900.0,21900.0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,squareoff,
312,22509.05,22404.55,22447.5,22473.55,2024-05-21 09:00:00+00:00,22398.030156902427,60.66421412136371,29.88571428571439,True,False,22330.0,22404.55,2.134693877551028,2.586224489795907,2.134693877551028,22195.51632653069,22404.55,1,0,False,Hold,2024-05-23,23MAY24,22400.0,22900.0,21900.0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,squareoff,-3000.0
313,22484.3,22454.55,22473.7,22471.5,2024-05-21 09:15:00+00:00,22402.73868516824,60.01276529357262,30.932142857142804,False,False,22330.0,22404.55,2.2094387755102,2.586224489795907,2.134693877551028,22192.930102040897,22406.68469387755,1,0,False,Hold,2024-05-23,23MAY24,22400.0,22900.0,21900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,hold,
314,22483.2,22449.0,22472.75,22463.05,2024-05-21 09:30:00+00:00,22407.09215132885,57.28218568246781,31.321428571428573,False,False,22330.0,22404.55,2.237244897959184,2.586224489795907,2.134693877551028,22190.343877551102,22408.8193877551,1,0,False,Hold,2024-05-23,23MAY24,22400.0,22900.0,21900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,hold,
315,22485.75,22457.4,22461.05,22469.55,2024-05-21 09:45:00+00:00,22411.179727995324,58.83383283434848,30.66428571428566,False,False,22330.0,22404.55,2.190306122448976,2.586224489795907,2.134693877551028,22187.757653061308,22410.954081632648,1,0,False,Hold,2024-05-23,23MAY24,22450.0,22750.0,22150.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,beginx,
316,22482.75,22460.45,22468.2,22479.8,2024-05-21 10:00:00+00:00,22415.110043272667,61.22562761564308,30.88214285714276,False,False,22330.0,22404.55,2.205867346938768,2.586224489795907,2.134693877551028,22185.17142857152,22413.0887755102,1,0,False,Hold,2024-05-23,23MAY24,22450.0,22750.0,22150.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
317,22480.55,22461.25,22479.45,22464.5,2024-05-21 10:15:00+00:00,22418.735736326125,55.99575804739499,28.949999999999687,False,False,22330.0,22404.55,2.0678571428571204,2.586224489795907,2.134693877551028,22182.58520408172,22415.223469387747,1,0,False,Hold,2024-05-23,23MAY24,22450.0,22750.0,22150.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
318,22482.75,22454.1,22464.05,22478.9,2024-05-21 10:30:00+00:00,22422.21638074601,59.50203752942757,29.69642857142831,False,False,22330.0,22404.55,2.1211734693877364,2.586224489795907,2.134693877551028,22179.998979591925,22417.358163265297,1,0,False,Hold,2024-05-23,23MAY24,22450.0,22750.0,22150.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
319,22507.75,22476.8,22480.1,22501.25,2024-05-21 10:45:00+00:00,22425.75453207134,64.26179129223071,30.40714285714265,False,False,22330.0,22404.55,2.1719387755101893,2.586224489795907,2.134693877551028,22177.41275510213,22419.492857142846,1,0,False,Hold,2024-05-23,23MAY24,22450.0,22750.0,22150.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
320,22515.25,22499.45,22501.1,22510.0,2024-05-21 11:00:00+00:00,22429.384123175605,65.94910210500649,29.939285714285298,False,False,22330.0,22404.55,2.1385204081632354,2.586224489795907,2.134693877551028,22174.826530612336,22421.6275510204,1,0,False,Hold,2024-05-23,23MAY24,22450.0,22750.0,22150.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
321,22515.65,22498.35,22509.05,22510.65,2024-05-21 11:15:00+00:00,22433.06054470378,66.07722997427241,29.378571428571377,False,False,22330.0,22404.55,2.0984693877550984,2.586224489795907,2.134693877551028,22172.24030612254,22423.762244897945,1,0,False,Hold,2024-05-23,23MAY24,22450.0,22750.0,22150.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
322,22543.7,22510.35,22510.35,22540.4,2024-05-21 11:30:00+00:00,22437.018425993185,71.38453594312756,30.29642857142868,False,False,22330.0,22404.55,2.1640306122449053,2.586224489795907,2.134693877551028,22169.654081632747,22425.89693877549,1,0,False,Hold,2024-05-23,23MAY24,22450.0,22750.0,22150.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
323,22547.4,22528.2,22540.4,22545.2,2024-05-21 11:45:00+00:00,22441.207920286608,72.141846643143,29.67857142857169,False,False,22330.0,22404.55,2.119897959183692,2.586224489795907,2.134693877551028,22167.06785714296,22428.031632653045,1,0,False,Hold,2024-05-23,23MAY24,22450.0,22750.0,22150.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
